Date,FFR
1889-11-01,11224.69
1889-11-04,11225.78
1889-11-06,11226.86
1889-11-07,11227.94
1889-11-08,11229.02
1889-11-11,11230.1
1889-11-12,11231.18
1889-11-13,11232.26
1889-11-14,11233.35
1889-11-15,11234.43
1889-11-18,11235.51
1889-11-19,11236.59
1889-11-20,11237.67
1889-11-21,11238.75
1889-11-22,11239.83
1889-11-25,11240.91
1889-11-26,11241.99
1889-11-27,11243.07
1889-11-29,11244.15
1889-12-02,11245.23
1889-12-03,11246.31
1889-12-04,11247.39
1889-12-05,11248.47
1889-12-06,11249.55
1889-12-09,11250.63
1889-12-10,11251.71
1889-12-11,11252.79
1889-12-12,11253.87
1889-12-13,11254.95
1889-12-16,11256.03
1889-12-17,11257.12
1889-12-18,11258.2
1889-12-19,11259.28
1889-12-20,11260.36
1889-12-23,11261.44
1889-12-24,11262.52
1889-12-26,11263.6
1889-12-27,11264.69
1889-12-30,11265.77
1889-12-31,11266.85
1890-01-02,11267.93
1890-01-03,11269.01
1890-01-06,11270.1
1890-01-07,11271.18
1890-01-08,11272.27
1890-01-09,11273.35
1890-01-10,11274.44
1890-01-13,11275.52
1890-01-14,11276.61
1890-01-15,11277.7
1890-01-16,11278.78
1890-01-17,11279.87
1890-01-20,11280.96
1890-01-21,11282.05
1890-01-22,11283.14
1890-01-23,11284.23
1890-01-24,11285.32
1890-01-27,11286.41
1890-01-28,11287.5
1890-01-29,11288.59
1890-01-30,11289.69
1890-01-31,11290.78
1890-02-03,11291.87
1890-02-04,11292.97
1890-02-05,11294.06
1890-02-06,11295.15
1890-02-07,11296.25
1890-02-10,11297.34
1890-02-11,11298.44
1890-02-12,11299.54
1890-02-13,11300.63
1890-02-14,11301.73
1890-02-17,11302.82
1890-02-18,11303.92
1890-02-19,11305.02
1890-02-20,11306.12
1890-02-21,11307.21
1890-02-24,11308.31
1890-02-25,11309.41
1890-02-26,11310.51
1890-02-27,11311.61
1890-02-28,11312.71
1890-03-03,11313.81
1890-03-04,11314.91
1890-03-05,11316.01
1890-03-06,11317.11
1890-03-07,11318.22
1890-03-10,11319.32
1890-03-11,11320.42
1890-03-12,11321.53
1890-03-13,11322.63
1890-03-14,11323.73
1890-03-17,11324.84
1890-03-18,11325.95
1890-03-19,11327.05
1890-03-20,11328.16
1890-03-21,11329.27
1890-03-24,11330.37
1890-03-25,11331.48
1890-03-26,11332.59
1890-03-27,11333.7
1890-03-28,11334.81
1890-03-31,11335.92
1890-04-01,11337.03
1890-04-02,11338.14
1890-04-03,11339.26
1890-04-07,11340.37
1890-04-08,11341.48
1890-04-09,11342.6
1890-04-10,11343.71
1890-04-11,11344.83
1890-04-14,11345.94
1890-04-15,11347.06
1890-04-16,11348.18
1890-04-17,11349.29
1890-04-18,11350.41
1890-04-21,11351.53
1890-04-22,11352.65
1890-04-23,11353.77
1890-04-24,11354.89
1890-04-25,11356.01
1890-04-28,11357.13
1890-04-29,11358.25
1890-04-30,11359.37
1890-05-01,11360.49
1890-05-02,11361.62
1890-05-05,11362.74
1890-05-06,11363.86
1890-05-07,11364.99
1890-05-08,11366.11
1890-05-09,11367.24
1890-05-12,11368.36
1890-05-13,11369.49
1890-05-14,11370.61
1890-05-15,11371.74
1890-05-16,11372.86
1890-05-19,11373.99
1890-05-20,11375.11
1890-05-21,11376.24
1890-05-22,11377.37
1890-05-23,11378.5
1890-05-26,11379.62
1890-05-27,11380.75
1890-05-28,11381.88
1890-05-29,11383.01
1890-06-02,11384.14
1890-06-03,11385.27
1890-06-04,11386.4
1890-06-05,11387.53
1890-06-06,11388.66
1890-06-09,11389.79
1890-06-10,11390.93
1890-06-11,11392.06
1890-06-12,11393.19
1890-06-13,11394.33
1890-06-16,11395.46
1890-06-17,11396.6
1890-06-18,11397.73
1890-06-19,11398.87
1890-06-20,11400.01
1890-06-23,11401.14
1890-06-24,11402.28
1890-06-25,11403.42
1890-06-26,11404.56
1890-06-27,11405.7
1890-06-30,11406.84
1890-07-01,11407.98
1890-07-02,11409.12
1890-07-03,11410.26
1890-07-07,11411.4
1890-07-08,11412.55
1890-07-09,11413.69
1890-07-10,11414.83
1890-07-11,11415.98
1890-07-14,11417.12
1890-07-15,11418.27
1890-07-16,11419.42
1890-07-17,11420.56
1890-07-18,11421.71
1890-07-21,11422.86
1890-07-22,11424.01
1890-07-23,11425.16
1890-07-24,11426.3
1890-07-25,11427.45
1890-07-28,11428.61
1890-07-29,11429.76
1890-07-30,11430.91
1890-07-31,11432.06
1890-08-01,11433.21
1890-08-04,11434.36
1890-08-05,11435.52
1890-08-06,11436.67
1890-08-07,11437.82
1890-08-08,11438.98
1890-08-11,11440.13
1890-08-12,11441.29
1890-08-13,11442.44
1890-08-14,11443.6
1890-08-15,11444.75
1890-08-18,11445.91
1890-08-19,11447.07
1890-08-20,11448.22
1890-08-21,11449.38
1890-08-22,11450.54
1890-08-25,11451.69
1890-08-26,11452.85
1890-08-27,11454.01
1890-08-28,11455.17
1890-08-29,11456.33
1890-09-02,11457.49
1890-09-03,11458.65
1890-09-04,11459.81
1890-09-05,11460.97
1890-09-08,11462.13
1890-09-09,11463.29
1890-09-10,11464.45
1890-09-11,11465.62
1890-09-12,11466.78
1890-09-15,11467.95
1890-09-16,11469.11
1890-09-17,11470.28
1890-09-18,11471.44
1890-09-19,11472.61
1890-09-22,11473.78
1890-09-23,11474.94
1890-09-24,11476.11
1890-09-25,11477.28
1890-09-26,11478.45
1890-09-29,11479.62
1890-09-30,11480.79
1890-10-01,11481.96
1890-10-02,11483.13
1890-10-03,11484.3
1890-10-06,11485.48
1890-10-07,11486.65
1890-10-08,11487.82
1890-10-09,11489
1890-10-10,11490.17
1890-10-13,11491.35
1890-10-14,11492.52
1890-10-15,11493.7
1890-10-16,11494.88
1890-10-17,11496.05
1890-10-20,11497.23
1890-10-21,11498.41
1890-10-22,11499.59
1890-10-23,11500.77
1890-10-24,11501.95
1890-10-27,11503.13
1890-10-28,11504.31
1890-10-29,11505.49
1890-10-30,11506.67
1890-10-31,11507.85
1890-11-03,11509.04
1890-11-05,11510.22
1890-11-06,11511.4
1890-11-07,11512.59
1890-11-10,11513.77
1890-11-11,11514.96
1890-11-12,11516.14
1890-11-13,11517.33
1890-11-14,11518.51
1890-11-17,11519.7
1890-11-18,11520.89
1890-11-19,11522.07
1890-11-20,11523.26
1890-11-21,11524.45
1890-11-24,11525.64
1890-11-25,11526.82
1890-11-26,11528.01
1890-11-28,11529.2
1890-12-01,11530.39
1890-12-02,11531.58
1890-12-03,11532.77
1890-12-04,11533.96
1890-12-05,11535.15
1890-12-08,11536.35
1890-12-09,11537.54
1890-12-10,11538.73
1890-12-11,11539.92
1890-12-12,11541.12
1890-12-15,11542.31
1890-12-16,11543.51
1890-12-17,11544.7
1890-12-18,11545.9
1890-12-19,11547.1
1890-12-22,11548.29
1890-12-23,11549.49
1890-12-24,11550.69
1890-12-26,11551.89
1890-12-29,11553.09
1890-12-30,11554.29
1890-12-31,11555.49
1891-01-02,11556.69
1891-01-05,11557.9
1891-01-06,11559.1
1891-01-07,11560.3
1891-01-08,11561.5
1891-01-09,11562.7
1891-01-12,11563.9
1891-01-13,11565.11
1891-01-14,11566.31
1891-01-15,11567.51
1891-01-16,11568.71
1891-01-19,11569.92
1891-01-20,11571.12
1891-01-21,11572.32
1891-01-22,11573.53
1891-01-23,11574.73
1891-01-26,11575.93
1891-01-27,11577.14
1891-01-28,11578.34
1891-01-29,11579.54
1891-01-30,11580.75
1891-02-02,11581.95
1891-02-03,11583.16
1891-02-04,11584.36
1891-02-05,11585.56
1891-02-06,11586.77
1891-02-09,11587.97
1891-02-10,11589.18
1891-02-11,11590.38
1891-02-12,11591.59
1891-02-13,11592.79
1891-02-16,11594
1891-02-17,11595.2
1891-02-18,11596.41
1891-02-19,11597.62
1891-02-20,11598.82
1891-02-24,11600.03
1891-02-25,11601.23
1891-02-26,11602.44
1891-02-27,11603.65
1891-03-02,11604.85
1891-03-03,11606.06
1891-03-04,11607.27
1891-03-05,11608.47
1891-03-06,11609.68
1891-03-09,11610.89
1891-03-10,11612.09
1891-03-11,11613.3
1891-03-12,11614.51
1891-03-13,11615.72
1891-03-16,11616.92
1891-03-17,11618.13
1891-03-18,11619.34
1891-03-19,11620.55
1891-03-20,11621.76
1891-03-23,11622.96
1891-03-24,11624.17
1891-03-25,11625.38
1891-03-26,11626.59
1891-03-30,11627.8
1891-03-31,11629.01
1891-04-01,11630.22
1891-04-02,11631.42
1891-04-03,11632.63
1891-04-06,11633.84
1891-04-07,11635.05
1891-04-08,11636.26
1891-04-09,11637.47
1891-04-10,11638.68
1891-04-13,11639.89
1891-04-14,11641.09
1891-04-15,11642.3
1891-04-16,11643.51
1891-04-17,11644.72
1891-04-20,11645.93
1891-04-21,11647.13
1891-04-22,11648.34
1891-04-23,11649.55
1891-04-24,11650.76
1891-04-27,11651.96
1891-04-28,11653.17
1891-04-29,11654.38
1891-04-30,11655.59
1891-05-01,11656.79
1891-05-04,11658
1891-05-05,11659.21
1891-05-06,11660.41
1891-05-07,11661.62
1891-05-08,11662.83
1891-05-11,11664.04
1891-05-12,11665.25
1891-05-13,11666.45
1891-05-14,11667.66
1891-05-15,11668.87
1891-05-18,11670.08
1891-05-19,11671.29
1891-05-20,11672.5
1891-05-21,11673.71
1891-05-22,11674.92
1891-05-25,11676.12
1891-05-26,11677.33
1891-05-27,11678.54
1891-05-28,11679.75
1891-05-29,11680.96
1891-06-01,11682.17
1891-06-02,11683.38
1891-06-03,11684.59
1891-06-04,11685.8
1891-06-05,11687.01
1891-06-08,11688.22
1891-06-09,11689.43
1891-06-10,11690.64
1891-06-11,11691.86
1891-06-12,11693.07
1891-06-15,11694.28
1891-06-16,11695.49
1891-06-17,11696.7
1891-06-18,11697.91
1891-06-19,11699.12
1891-06-22,11700.33
1891-06-23,11701.55
1891-06-24,11702.76
1891-06-25,11703.97
1891-06-26,11705.18
1891-06-29,11706.39
1891-06-30,11707.61
1891-07-01,11708.82
1891-07-02,11710.03
1891-07-03,11711.25
1891-07-06,11712.46
1891-07-07,11713.67
1891-07-08,11714.88
1891-07-09,11716.1
1891-07-10,11717.31
1891-07-13,11718.52
1891-07-14,11719.74
1891-07-15,11720.95
1891-07-16,11722.17
1891-07-17,11723.38
1891-07-20,11724.59
1891-07-21,11725.81
1891-07-22,11727.02
1891-07-23,11728.24
1891-07-24,11729.45
1891-07-27,11730.67
1891-07-28,11731.88
1891-07-29,11733.1
1891-07-30,11734.31
1891-07-31,11735.53
1891-08-03,11736.74
1891-08-04,11737.96
1891-08-05,11739.17
1891-08-06,11740.39
1891-08-07,11741.61
1891-08-10,11742.82
1891-08-11,11744.04
1891-08-12,11745.26
1891-08-13,11746.47
1891-08-14,11747.69
1891-08-17,11748.91
1891-08-18,11750.12
1891-08-19,11751.34
1891-08-20,11752.56
1891-08-21,11753.77
1891-08-24,11754.99
1891-08-25,11756.21
1891-08-26,11757.43
1891-08-27,11758.64
1891-08-28,11759.86
1891-08-31,11761.08
1891-09-01,11762.3
1891-09-02,11763.52
1891-09-03,11764.73
1891-09-04,11765.95
1891-09-08,11767.17
1891-09-09,11768.39
1891-09-10,11769.61
1891-09-11,11770.83
1891-09-14,11772.05
1891-09-15,11773.27
1891-09-16,11774.49
1891-09-17,11775.71
1891-09-18,11776.92
1891-09-21,11778.14
1891-09-22,11779.36
1891-09-23,11780.58
1891-09-24,11781.8
1891-09-25,11783.02
1891-09-28,11784.25
1891-09-29,11785.47
1891-09-30,11786.69
1891-10-01,11787.91
1891-10-02,11789.13
1891-10-05,11790.35
1891-10-06,11791.57
1891-10-07,11792.79
1891-10-08,11794.01
1891-10-09,11795.23
1891-10-12,11796.45
1891-10-13,11797.67
1891-10-14,11798.89
1891-10-15,11800.11
1891-10-16,11801.33
1891-10-19,11802.55
1891-10-20,11803.77
1891-10-21,11804.99
1891-10-22,11806.21
1891-10-23,11807.43
1891-10-26,11808.65
1891-10-27,11809.87
1891-10-28,11811.08
1891-10-29,11812.3
1891-10-30,11813.52
1891-11-02,11814.74
1891-11-04,11815.96
1891-11-05,11817.18
1891-11-06,11818.4
1891-11-09,11819.62
1891-11-10,11820.84
1891-11-11,11822.06
1891-11-12,11823.28
1891-11-13,11824.5
1891-11-16,11825.72
1891-11-17,11826.94
1891-11-18,11828.16
1891-11-19,11829.38
1891-11-20,11830.6
1891-11-23,11831.82
1891-11-24,11833.04
1891-11-25,11834.26
1891-11-27,11835.48
1891-11-30,11836.7
1891-12-01,11837.92
1891-12-02,11839.14
1891-12-03,11840.37
1891-12-04,11841.59
1891-12-07,11842.81
1891-12-08,11844.03
1891-12-09,11845.25
1891-12-10,11846.48
1891-12-11,11847.7
1891-12-14,11848.92
1891-12-15,11850.14
1891-12-16,11851.37
1891-12-17,11852.59
1891-12-18,11853.81
1891-12-21,11855.03
1891-12-22,11856.26
1891-12-23,11857.48
1891-12-24,11858.7
1891-12-28,11859.93
1891-12-29,11861.15
1891-12-30,11862.37
1891-12-31,11863.6
1892-01-04,11864.82
1892-01-05,11866.05
1892-01-06,11867.27
1892-01-07,11868.5
1892-01-08,11869.72
1892-01-11,11870.95
1892-01-12,11872.18
1892-01-13,11873.4
1892-01-14,11874.63
1892-01-15,11875.86
1892-01-18,11877.09
1892-01-19,11878.31
1892-01-20,11879.54
1892-01-21,11880.77
1892-01-22,11882
1892-01-25,11883.23
1892-01-26,11884.46
1892-01-27,11885.69
1892-01-28,11886.92
1892-01-29,11888.15
1892-02-01,11889.38
1892-02-02,11890.61
1892-02-03,11891.85
1892-02-04,11893.08
1892-02-05,11894.31
1892-02-08,11895.55
1892-02-09,11896.78
1892-02-10,11898.02
1892-02-11,11899.25
1892-02-12,11900.49
1892-02-15,11901.72
1892-02-16,11902.96
1892-02-17,11904.2
1892-02-18,11905.44
1892-02-19,11906.68
1892-02-23,11907.92
1892-02-24,11909.16
1892-02-25,11910.4
1892-02-26,11911.64
1892-02-29,11912.88
1892-03-01,11914.13
1892-03-02,11915.37
1892-03-03,11916.61
1892-03-04,11917.86
1892-03-07,11919.1
1892-03-08,11920.35
1892-03-09,11921.59
1892-03-10,11922.84
1892-03-11,11924.08
1892-03-14,11925.33
1892-03-15,11926.58
1892-03-16,11927.83
1892-03-17,11929.07
1892-03-18,11930.32
1892-03-21,11931.57
1892-03-22,11932.82
1892-03-23,11934.07
1892-03-24,11935.31
1892-03-25,11936.56
1892-03-28,11937.81
1892-03-29,11939.06
1892-03-30,11940.31
1892-03-31,11941.56
1892-04-01,11942.82
1892-04-04,11944.07
1892-04-05,11945.32
1892-04-06,11946.57
1892-04-07,11947.82
1892-04-08,11949.08
1892-04-11,11950.33
1892-04-12,11951.58
1892-04-13,11952.84
1892-04-14,11954.09
1892-04-18,11955.35
1892-04-19,11956.6
1892-04-20,11957.86
1892-04-21,11959.11
1892-04-22,11960.37
1892-04-25,11961.63
1892-04-26,11962.88
1892-04-27,11964.14
1892-04-28,11965.4
1892-04-29,11966.66
1892-05-02,11967.92
1892-05-03,11969.17
1892-05-04,11970.43
1892-05-05,11971.69
1892-05-06,11972.95
1892-05-09,11974.21
1892-05-10,11975.47
1892-05-11,11976.73
1892-05-12,11978
1892-05-13,11979.26
1892-05-16,11980.52
1892-05-17,11981.78
1892-05-18,11983.04
1892-05-19,11984.31
1892-05-20,11985.57
1892-05-23,11986.83
1892-05-24,11988.1
1892-05-25,11989.36
1892-05-26,11990.63
1892-05-27,11991.89
1892-05-31,11993.16
1892-06-01,11994.42
1892-06-02,11995.69
1892-06-03,11996.96
1892-06-06,11998.22
1892-06-07,11999.49
1892-06-08,12000.76
1892-06-09,12002.03
1892-06-10,12003.3
1892-06-13,12004.57
1892-06-14,12005.84
1892-06-15,12007.11
1892-06-16,12008.39
1892-06-17,12009.66
1892-06-20,12010.93
1892-06-21,12012.21
1892-06-22,12013.48
1892-06-23,12014.76
1892-06-24,12016.03
1892-06-27,12017.31
1892-06-28,12018.59
1892-06-29,12019.86
1892-06-30,12021.14
1892-07-01,12022.42
1892-07-05,12023.7
1892-07-06,12024.98
1892-07-07,12026.26
1892-07-08,12027.54
1892-07-11,12028.82
1892-07-12,12030.1
1892-07-13,12031.38
1892-07-14,12032.66
1892-07-15,12033.94
1892-07-18,12035.23
1892-07-19,12036.51
1892-07-20,12037.79
1892-07-21,12039.08
1892-07-22,12040.36
1892-07-25,12041.64
1892-07-26,12042.93
1892-07-27,12044.21
1892-07-28,12045.5
1892-07-29,12046.78
1892-08-01,12048.07
1892-08-02,12049.36
1892-08-03,12050.64
1892-08-04,12051.93
1892-08-05,12053.22
1892-08-08,12054.5
1892-08-09,12055.79
1892-08-10,12057.08
1892-08-11,12058.37
1892-08-12,12059.66
1892-08-15,12060.95
1892-08-16,12062.24
1892-08-17,12063.53
1892-08-18,12064.82
1892-08-19,12066.11
1892-08-22,12067.4
1892-08-23,12068.69
1892-08-24,12069.98
1892-08-25,12071.27
1892-08-26,12072.57
1892-08-29,12073.86
1892-08-30,12075.15
1892-08-31,12076.45
1892-09-01,12077.74
1892-09-02,12079.04
1892-09-06,12080.33
1892-09-07,12081.63
1892-09-08,12082.92
1892-09-09,12084.22
1892-09-12,12085.51
1892-09-13,12086.81
1892-09-14,12088.11
1892-09-15,12089.4
1892-09-16,12090.7
1892-09-19,12092
1892-09-20,12093.3
1892-09-21,12094.6
1892-09-22,12095.9
1892-09-23,12097.2
1892-09-26,12098.5
1892-09-27,12099.8
1892-09-28,12101.1
1892-09-29,12102.4
1892-09-30,12103.7
1892-10-03,12105
1892-10-04,12106.31
1892-10-05,12107.61
1892-10-06,12108.91
1892-10-07,12110.22
1892-10-10,12111.52
1892-10-11,12112.83
1892-10-13,12114.13
1892-10-14,12115.44
1892-10-17,12116.75
1892-10-18,12118.06
1892-10-19,12119.37
1892-10-20,12120.67
1892-10-24,12121.99
1892-10-25,12123.3
1892-10-26,12124.61
1892-10-27,12125.92
1892-10-28,12127.23
1892-10-31,12128.55
1892-11-01,12129.86
1892-11-02,12131.17
1892-11-03,12132.49
1892-11-04,12133.8
1892-11-07,12135.12
1892-11-09,12136.43
1892-11-10,12137.75
1892-11-11,12139.07
1892-11-14,12140.38
1892-11-15,12141.7
1892-11-16,12143.02
1892-11-17,12144.34
1892-11-18,12145.66
1892-11-21,12146.97
1892-11-22,12148.29
1892-11-23,12149.61
1892-11-25,12150.93
1892-11-28,12152.25
1892-11-29,12153.58
1892-11-30,12154.9
1892-12-01,12156.22
1892-12-02,12157.54
1892-12-05,12158.86
1892-12-06,12160.19
1892-12-07,12161.51
1892-12-08,12162.83
1892-12-09,12164.16
1892-12-12,12165.48
1892-12-13,12166.8
1892-12-14,12168.13
1892-12-15,12169.45
1892-12-16,12170.78
1892-12-19,12172.11
1892-12-20,12173.43
1892-12-21,12174.76
1892-12-22,12176.09
1892-12-23,12177.41
1892-12-27,12178.74
1892-12-28,12180.07
1892-12-29,12181.4
1892-12-30,12182.73
1893-01-03,12184.06
1893-01-04,12185.39
1893-01-05,12186.72
1893-01-06,12188.05
1893-01-09,12189.38
1893-01-10,12190.71
1893-01-11,12192.04
1893-01-12,12193.37
1893-01-13,12194.7
1893-01-16,12196.03
1893-01-17,12197.36
1893-01-18,12198.69
1893-01-19,12200.02
1893-01-20,12201.35
1893-01-23,12202.69
1893-01-24,12204.02
1893-01-25,12205.35
1893-01-26,12206.68
1893-01-27,12208.01
1893-01-30,12209.35
1893-01-31,12210.68
1893-02-01,12212.01
1893-02-02,12213.34
1893-02-03,12214.68
1893-02-06,12216.01
1893-02-07,12217.34
1893-02-08,12218.67
1893-02-09,12220
1893-02-10,12221.34
1893-02-13,12222.67
1893-02-14,12224
1893-02-15,12225.33
1893-02-16,12226.66
1893-02-17,12227.99
1893-02-20,12229.32
1893-02-21,12230.66
1893-02-23,12231.99
1893-02-24,12233.32
1893-02-27,12234.65
1893-02-28,12235.98
1893-03-01,12237.31
1893-03-02,12238.64
1893-03-03,12239.97
1893-03-06,12241.3
1893-03-07,12242.63
1893-03-08,12243.96
1893-03-09,12245.29
1893-03-10,12246.63
1893-03-13,12247.96
1893-03-14,12249.29
1893-03-15,12250.62
1893-03-16,12251.95
1893-03-17,12253.28
1893-03-20,12254.62
1893-03-21,12255.95
1893-03-22,12257.28
1893-03-23,12258.61
1893-03-24,12259.95
1893-03-27,12261.28
1893-03-28,12262.61
1893-03-29,12263.95
1893-03-30,12265.28
1893-04-03,12266.61
1893-04-04,12267.95
1893-04-05,12269.28
1893-04-06,12270.61
1893-04-07,12271.95
1893-04-10,12273.28
1893-04-11,12274.61
1893-04-12,12275.95
1893-04-13,12277.28
1893-04-14,12278.61
1893-04-17,12279.94
1893-04-18,12281.28
1893-04-19,12282.61
1893-04-20,12283.94
1893-04-21,12285.27
1893-04-24,12286.61
1893-04-25,12287.94
1893-04-26,12289.27
1893-04-28,12290.6
1893-05-01,12291.93
1893-05-02,12293.26
1893-05-03,12294.6
1893-05-04,12295.93
1893-05-05,12297.26
1893-05-08,12298.59
1893-05-09,12299.92
1893-05-10,12301.26
1893-05-11,12302.59
1893-05-12,12303.92
1893-05-15,12305.26
1893-05-16,12306.59
1893-05-17,12307.92
1893-05-18,12309.25
1893-05-19,12310.59
1893-05-22,12311.92
1893-05-23,12313.26
1893-05-24,12314.59
1893-05-25,12315.92
1893-05-26,12317.26
1893-05-29,12318.59
1893-05-31,12319.93
1893-06-01,12321.26
1893-06-02,12322.6
1893-06-05,12323.93
1893-06-06,12325.27
1893-06-07,12326.6
1893-06-08,12327.94
1893-06-09,12329.27
1893-06-12,12330.61
1893-06-13,12331.94
1893-06-14,12333.28
1893-06-15,12334.62
1893-06-16,12335.95
1893-06-19,12337.29
1893-06-20,12338.63
1893-06-21,12339.96
1893-06-22,12341.3
1893-06-23,12342.64
1893-06-26,12343.97
1893-06-27,12345.31
1893-06-28,12346.65
1893-06-29,12347.99
1893-06-30,12349.32
1893-07-03,12350.66
1893-07-05,12352
1893-07-06,12353.33
1893-07-07,12354.67
1893-07-10,12356.01
1893-07-11,12357.35
1893-07-12,12358.68
1893-07-13,12360.02
1893-07-14,12361.36
1893-07-17,12362.69
1893-07-18,12364.03
1893-07-19,12365.37
1893-07-20,12366.7
1893-07-21,12368.04
1893-07-24,12369.38
1893-07-25,12370.71
1893-07-26,12372.05
1893-07-27,12373.38
1893-07-28,12374.72
1893-07-31,12376.06
1893-08-01,12377.39
1893-08-02,12378.73
1893-08-03,12380.06
1893-08-04,12381.4
1893-08-07,12382.74
1893-08-08,12384.07
1893-08-09,12385.41
1893-08-10,12386.75
1893-08-11,12388.08
1893-08-14,12389.42
1893-08-15,12390.76
1893-08-16,12392.1
1893-08-17,12393.43
1893-08-18,12394.77
1893-08-21,12396.11
1893-08-22,12397.45
1893-08-23,12398.79
1893-08-24,12400.12
1893-08-25,12401.46
1893-08-28,12402.8
1893-08-29,12404.14
1893-08-30,12405.48
1893-08-31,12406.82
1893-09-01,12408.16
1893-09-05,12409.5
1893-09-06,12410.83
1893-09-07,12412.17
1893-09-08,12413.51
1893-09-11,12414.85
1893-09-12,12416.19
1893-09-13,12417.53
1893-09-14,12418.86
1893-09-15,12420.2
1893-09-18,12421.54
1893-09-19,12422.88
1893-09-20,12424.22
1893-09-21,12425.55
1893-09-22,12426.89
1893-09-25,12428.23
1893-09-26,12429.57
1893-09-27,12430.9
1893-09-28,12432.24
1893-09-29,12433.58
1893-10-02,12434.91
1893-10-03,12436.25
1893-10-04,12437.59
1893-10-05,12438.93
1893-10-06,12440.26
1893-10-09,12441.6
1893-10-10,12442.94
1893-10-11,12444.28
1893-10-12,12445.62
1893-10-13,12446.95
1893-10-16,12448.29
1893-10-17,12449.63
1893-10-18,12450.97
1893-10-19,12452.31
1893-10-20,12453.65
1893-10-23,12454.99
1893-10-24,12456.33
1893-10-25,12457.67
1893-10-26,12459.01
1893-10-27,12460.35
1893-10-30,12461.69
1893-10-31,12463.03
1893-11-01,12464.37
1893-11-02,12465.71
1893-11-03,12467.05
1893-11-06,12468.39
1893-11-08,12469.73
1893-11-09,12471.07
1893-11-10,12472.41
1893-11-13,12473.75
1893-11-14,12475.09
1893-11-15,12476.42
1893-11-16,12477.76
1893-11-17,12479.1
1893-11-20,12480.44
1893-11-21,12481.78
1893-11-22,12483.12
1893-11-23,12484.46
1893-11-24,12485.8
1893-11-27,12487.14
1893-11-28,12488.47
1893-11-29,12489.81
1893-12-01,12491.15
1893-12-04,12492.49
1893-12-05,12493.83
1893-12-06,12495.17
1893-12-07,12496.5
1893-12-08,12497.84
1893-12-11,12499.18
1893-12-12,12500.52
1893-12-13,12501.86
1893-12-14,12503.2
1893-12-15,12504.54
1893-12-18,12505.88
1893-12-19,12507.22
1893-12-20,12508.56
1893-12-21,12509.9
1893-12-22,12511.24
1893-12-26,12512.58
1893-12-27,12513.92
1893-12-28,12515.26
1893-12-29,12516.6
1894-01-02,12517.94
1894-01-03,12519.28
1894-01-04,12520.63
1894-01-05,12521.97
1894-01-08,12523.3
1894-01-09,12524.64
1894-01-10,12525.98
1894-01-11,12527.32
1894-01-12,12528.66
1894-01-15,12530
1894-01-16,12531.34
1894-01-17,12532.67
1894-01-18,12534.01
1894-01-19,12535.35
1894-01-22,12536.68
1894-01-23,12538.02
1894-01-24,12539.36
1894-01-25,12540.69
1894-01-26,12542.03
1894-01-29,12543.36
1894-01-30,12544.7
1894-01-31,12546.03
1894-02-01,12547.37
1894-02-02,12548.7
1894-02-05,12550.03
1894-02-06,12551.37
1894-02-07,12552.7
1894-02-08,12554.03
1894-02-09,12555.36
1894-02-12,12556.69
1894-02-13,12558.03
1894-02-14,12559.36
1894-02-15,12560.69
1894-02-16,12562.02
1894-02-19,12563.35
1894-02-20,12564.68
1894-02-21,12566.01
1894-02-23,12567.33
1894-02-26,12568.66
1894-02-27,12569.99
1894-02-28,12571.32
1894-03-01,12572.64
1894-03-02,12573.97
1894-03-05,12575.3
1894-03-06,12576.62
1894-03-07,12577.95
1894-03-08,12579.27
1894-03-09,12580.6
1894-03-12,12581.92
1894-03-13,12583.25
1894-03-14,12584.57
1894-03-15,12585.9
