Date,UPRO
2023-04-24,336211.87
2023-04-25,319993.38
2023-04-26,315874.4
2023-04-27,334152.38
2023-04-28,342905.21
2023-05-01,341703.84
2023-05-02,330205.02
2023-05-03,323168.43
2023-05-04,316046.02
2023-05-05,333122.63
2023-05-08,333551.69
2023-05-09,329003.65
2023-05-10,333465.88
2023-05-11,331492.2
2023-05-12,330205.02
2023-05-15,333208.44
2023-05-16,326515.1
2023-05-17,338099.74
2023-05-18,347882.32
2023-05-19,346166.07
2023-05-22,346166.07
2023-05-23,334753.06
2023-05-24,327287.41
2023-05-25,335010.5
2023-05-26,348225.57
2023-05-30,348397.19
2023-05-31,342390.34
2023-06-01,351915.49
2023-06-02,367190.04
2023-06-05,364701.49
2023-06-06,367104.23
2023-06-07,363328.5
2023-06-08,369592.78
2023-06-09,371223.21
2023-06-12,381263.23
2023-06-13,388900.51
2023-06-14,389930.25
2023-06-15,404003.44
2023-06-16,400056.08
2023-06-20,393791.8
2023-06-21,387403.08
2023-06-22,391104.93
2023-06-23,382323.79
2023-06-26,377416.69
2023-06-27,389383.14
2023-06-28,389985.77
2023-06-29,394204.15
2023-06-30,407892.4
2023-07-03,409700.28
2023-07-05,407289.77
2023-07-06,397475.56
2023-07-07,394031.98
2023-07-10,396959.02
2023-07-11,404620.99
2023-07-12,413832.58
2023-07-13,423388.52
2023-07-14,422355.44
2023-07-17,426659.92
2023-07-18,436215.87
2023-07-19,438712.46
2023-07-20,429845.24
2023-07-21,429673.06
2023-07-24,435268.88
2023-07-25,438626.37
2023-07-26,438454.19
2023-07-27,429586.97
2023-07-28,441897.78
2023-07-31,444394.38
2023-08-01,440175.99
2023-08-02,421925
2023-08-03,417792.7
2023-08-04,411938.61
2023-08-07,422355.44
2023-08-08,416673.53
2023-08-09,408322.84
2023-08-10,408236.75
2023-08-11,407461.95
2023-08-14,413746.49
2023-08-15,399799.98
2023-08-16,390330.12
2023-08-17,381204.63
2023-08-18,381376.81
2023-08-21,388952.69
2023-08-22,385595.2
2023-08-23,397906.01
2023-08-24,381462.9
2023-08-25,389297.05
2023-08-28,396442.48
2023-08-29,413402.13
2023-08-30,418653.59
2023-08-31,416070.91
2023-09-01,418137.06
2023-09-05,412885.59
2023-09-06,404276.63
2023-09-07,400144.33
2023-09-08,401521.77
2023-09-11,409528.1
2023-09-12,402468.75
2023-09-13,404018.37
2023-09-14,413918.67
2023-09-15,398766.9
2023-09-18,399369.53
2023-09-19,396872.93
2023-09-20,385561.46
2023-09-21,366339.41
2023-09-22,363322.5
2023-09-25,368063.36
2023-09-26,351427.24
2023-09-27,352030.63
2023-09-28,357719.66
2023-09-29,354875.15
2023-10-02,354530.36
2023-10-03,340049.17
2023-10-04,347289.76
2023-10-05,346427.79
2023-10-06,358581.64
2023-10-09,365218.85
2023-10-10,370821.68
2023-10-11,375562.55
2023-10-12,368408.15
2023-10-13,362805.32
2023-10-16,374010.99
2023-10-17,373666.2
2023-10-18,358840.23
2023-10-19,349013.71
2023-10-20,335653.1
2023-10-23,334015.35
2023-10-24,341428.33
2023-10-25,326602.36
2023-10-26,314534.71
2023-10-27,310052.44
2023-10-30,321085.72
2023-10-31,326860.95
2023-11-01,337290.85
2023-11-02,356254.31
2023-11-03,365822.23
2023-11-06,368149.56
2023-11-07,371252.67
2023-11-08,372114.65
2023-11-09,362891.51
2023-11-10,379786.23
2023-11-13,378579.46
2023-11-14,400387.43
2023-11-15,402973.36
2023-11-16,404007.73
2023-11-17,405559.28
2023-11-20,414523.82
2023-11-21,411420.71
2023-11-22,416161.57
2023-11-24,416506.36
2023-11-27,414351.43
2023-11-28,415299.6
2023-11-29,414092.83
2023-11-30,418747.5
2023-12-01,425815.7
2023-12-04,419350.88
2023-12-05,418833.7
2023-12-06,413575.65
2023-12-07,422540.19
2023-12-08,427970.63
2023-12-11,432883.89
2023-12-12,438659.12
2023-12-13,456415.81
2023-12-14,460467.09
2023-12-15,458398.35
2023-12-18,465725.14
2023-12-19,473827.71
2023-12-20,453479.74
2023-12-21,466438.78
2023-12-22,469030.58
2023-12-26,474559.77
2023-12-27,477151.58
2023-12-28,477065.18
2023-12-29,472918.29
2024-01-02,464365.33
2024-01-03,453134.17
2024-01-04,448382.52
2024-01-05,450110.39
2024-01-08,468857.79
2024-01-09,466525.17
2024-01-10,474559.77
2024-01-11,473350.26
2024-01-12,474041.41
2024-01-16,468771.4
2024-01-17,460477.62
2024-01-18,472399.93
2024-01-19,490110.61
2024-01-22,492875.2
2024-01-23,496935.7
2024-01-24,498318
2024-01-25,506266.2
2024-01-26,504192.76
2024-01-29,515942.28
2024-01-30,514300.8
2024-01-31,489246.67
2024-02-01,507734.89
2024-02-02,523458.52
2024-02-05,517583.76
2024-02-06,521817.04
2024-02-07,534603.29
2024-02-08,535208.04
2024-02-09,544020.18
2024-02-12,542983.46
2024-02-13,520780.32
2024-02-14,534516.89
2024-02-15,544624.94
2024-02-16,536244.76
2024-02-20,527259.83
2024-02-21,528469.34
2024-02-22,561039.71
2024-02-23,561730.86
2024-02-26,555510.53
2024-02-27,558275.12
2024-02-28,555596.92
2024-02-29,561039.71
2024-03-01,576849.73
2024-03-04,574603.5
2024-03-05,557152
2024-03-06,565791.36
2024-03-07,582206.13
2024-03-08,571406.94
2024-03-11,569506.28
2024-03-12,587735.32
2024-03-13,584625.15
2024-03-14,580564.65
2024-03-15,567951.2
2024-03-18,578145.64
2024-03-19,587821.71
2024-03-20,603655.93
2024-03-21,608762.12
2024-03-22,605906.12
2024-03-25,600799.92
2024-03-26,595780.28
2024-03-27,610925.77
2024-03-28,610579.58
2024-04-01,607463.94
2024-04-02,595174.46
2024-04-03,596905.37
2024-04-04,574143.86
2024-04-05,591972.27
2024-04-08,592491.54
2024-04-09,594568.64
2024-04-10,577086.42
2024-04-11,589375.9
2024-04-12,564277.66
2024-04-15,543247.07
2024-04-16,539785.24
2024-04-17,530178.67
2024-04-18,526024.48
2024-04-19,512004.08
2024-04-22,525764.84
2024-04-23,544631.8
2024-04-24,544199.07
2024-04-25,536842.69
2024-04-26,552334.36
2024-04-29,557700.19
2024-04-30,531390.31
2024-05-01,525332.11
2024-05-02,539785.24
2024-05-03,559863.83
2024-05-06,577172.96
2024-05-07,578903.87
2024-05-08,578644.24
2024-05-09,587991.17
2024-05-10,590500.99
2024-05-13,590154.81
2024-05-14,598117.01
2024-05-15,620013.06
2024-05-16,615858.87
2024-05-17,618282.15
2024-05-20,620099.61
2024-05-21,624340.34
2024-05-22,618628.33
2024-05-23,604261.75
2024-05-24,616291.6
2024-05-28,617416.69
2024-05-29,604088.66
2024-05-30,591712.63
2024-05-31,607290.85
2024-06-03,608762.12
2024-06-04,610319.95
2024-06-05,631956.36
2024-06-06,631696.72
2024-06-07,628667.62
2024-06-10,634379.64
2024-06-11,638706.92
2024-06-12,654285.14
2024-06-13,658352.78
2024-06-14,658439.33
2024-06-17,673931
2024-06-18,678864.1
2024-06-20,672892.45
2024-06-21,668132.44
2024-06-24,662853.16
2024-06-25,670209.54
2024-06-26,672922.72
2024-06-27,675439.78
2024-06-28,666933.85
2024-07-01,670752.84
2024-07-02,683858.91
2024-07-03,692451.63
2024-07-05,704082.17
2024-07-08,706252.05
2024-07-09,707987.96
2024-07-10,728384.81
2024-07-11,709637.06
2024-07-12,722309.15
2024-07-15,728211.22
2024-07-16,740970.11
2024-07-17,709376.68
2024-07-18,692538.42
2024-07-19,677956.84
2024-07-22,699048.06
2024-07-23,695402.66
2024-07-24,647838.92
2024-07-25,637249.92
2024-07-26,658254.34
2024-07-29,658861.91
2024-07-30,648706.87
2024-07-31,678998.38
2024-08-01,651050.34
2024-08-02,614249.2
2024-08-05,560089.04
2024-08-06,575451.78
2024-08-07,563387.25
2024-08-08,602271.47
2024-08-09,609649.06
2024-08-12,610343.42
2024-08-13,640287.75
2024-08-14,646450.2
2024-08-15,679258.76
2024-08-16,682817.36
2024-08-19,702433.07
2024-08-20,698614.08
2024-08-21,706165.26
2024-08-22,688979.82
2024-08-23,710071.04
2024-08-26,704516.15
2024-08-27,707467.18
2024-08-28,694968.68
2024-08-29,694621.5
2024-08-30,713456.05
2024-09-03,669537.71
2024-09-04,664590.39
2024-09-05,659729.86
2024-09-06,625966.55
2024-09-09,646450.2
2024-09-10,654695.74
2024-09-11,674398.24
2024-09-12,691410.08
2024-09-13,701565.11
2024-09-16,704863.33
2024-09-17,705470.9
2024-09-18,698700.88
2024-09-19,734200.09
2024-09-20,729252.76
2024-09-23,734894.45
2024-09-24,741143.7
2024-09-25,735759.36
2024-09-26,744635.47
2024-09-27,740458.48
2024-09-30,750030.74
2024-10-01,729232.82
2024-10-02,729319.84
2024-10-03,725229.87
2024-10-04,744200.36
2024-10-07,724185.62
2024-10-08,744287.38
2024-10-09,759428.97
2024-10-10,755251.98
2024-10-11,767695.93
2024-10-14,786579.41
2024-10-15,768305.07
2024-10-16,777703.3
2024-10-17,777877.34
2024-10-18,785883.24
2024-10-21,782141.35
2024-10-22,780487.96
2024-10-23,758558.77
2024-10-24,763257.88
2024-10-25,761778.53
2024-10-28,768653.16
2024-10-29,771959.94
2024-10-30,764911.27
2024-10-31,719312.46
2024-11-01,728014.53
2024-11-04,723054.35
2024-11-05,749160.54
2024-11-06,804940.76
2024-11-07,823041.05
2024-11-08,833483.52
2024-11-11,835223.93
2024-11-12,827131.02
2024-11-13,828175.26
2024-11-14,811902.41
2024-11-15,779878.82
2024-11-18,789364.07
2024-11-19,797979.11
2024-11-20,798414.21
2024-11-21,810771.14
2024-11-22,817471.73
2024-11-25,825477.62
2024-11-26,838704.76
2024-11-27,830089.72
2024-11-29,844535.14
2024-12-02,849495.32
2024-12-03,849930.42
2024-12-04,865333.07
2024-12-05,861156.08
2024-12-06,865681.15
2024-12-09,851583.81
2024-12-10,843577.91
2024-12-11,863070.53
2024-12-12,849321.27
2024-12-13,848102.99
2024-12-16,858284.4
2024-12-17,847319.8
2024-12-18,772221
2024-12-19,770480.59
2024-12-20,796064.65
2024-12-23,811594.19
2024-12-24,837510.05
2024-12-26,837422.8
2024-12-27,810721.6
2024-12-30,782362.49
2024-12-31,773462.09
2025-01-02,767004.94
2025-01-03,795102.27
2025-01-06,808889.17
2025-01-07,781838.93
2025-01-08,783933.15
2025-01-10,747808
2025-01-13,751385.61
2025-01-14,753567.08
2025-01-15,794665.98
2025-01-16,790128.52
2025-01-17,812379.52
2025-01-21,833583.41
2025-01-22,847981.11
2025-01-23,861855.26
2025-01-24,853740.19
2025-01-27,817353.27
2025-01-28,837771.83
2025-01-29,826253.67
2025-01-30,839429.75
2025-01-31,825206.56
2025-02-03,808103.84
2025-02-04,824421.23
2025-02-05,834019.7
2025-02-06,842658.32
2025-02-07,818836.67
2025-02-10,834630.51
2025-02-11,836375.69
2025-02-12,828609.66
2025-02-13,854438.26
2025-02-14,853478.42
2025-02-18,860022.83
2025-02-19,866392.72
2025-02-20,855310.85
2025-02-21,811070.64
